@relation pacman.pract1

@attribute pacman_x numeric
@attribute pacman_y numeric
@attribute num_fantasmas numeric
@attribute fantasma1_x numeric
@attribute fantasma1_y numeric
@attribute fantasma2_x numeric
@attribute fantasma2_y numeric
@attribute fantasma3_x numeric
@attribute fantasma3_y numeric
@attribute fantasma4_x numeric
@attribute fantasma4_y numeric
@attribute fantasma1_vivo {True,False}
@attribute fantasma2_vivo {True,False}
@attribute fantasma3_vivo {True,False}
@attribute fantasma4_vivo {True,False}
@attribute fantasma_cercano_x numeric
@attribute fantasma_cercano_y numeric
@attribute muro_x {True,False}
@attribute muro_y {True,False}
@attribute dif_puntuacion numeric
@attribute direccion_pacman {West, Stop, East, North, South}

@data
9, 6, 4, 3, 10, 4, 6, 5, 1, 7, 1, True, True, False, False, -5, 0, True, False, -1, North
10, 6, 4, 3, 10, 3, 6, 5, 1, 7, 1, True, True, False, False, -7, 0, True, False, -1, East
9, 6, 4, 4, 10, 3, 5, 5, 1, 7, 1, True, True, False, False, -6, -1, True, False, -1, West
9, 5, 4, 3, 10, 3, 6, 5, 1, 7, 1, True, True, False, False, -6, 1, True, False, -1, South
9, 6, 4, 3, 10, 3, 7, 5, 1, 7, 1, True, True, False, False, -6, 1, True, False, -1, North
9, 5, 4, 3, 11, 4, 7, 5, 1, 7, 1, True, True, False, False, -5, 2, True, False, -1, South
9, 6, 4, 4, 11, 4, 7, 5, 1, 7, 1, True, True, False, False, -5, 1, True, False, -1, North
9, 5, 4, 5, 11, 4, 6, 5, 1, 7, 1, True, True, False, False, -5, 1, True, False, -1, South
9, 6, 4, 5, 10, 5, 6, 5, 1, 7, 1, True, True, False, False, -4, 0, True, False, -1, North
9, 5, 4, 5, 9, 5, 6, 5, 1, 7, 1, True, True, False, False, -4, 1, True, False, -1, South
9, 6, 4, 6, 9, 5, 6, 5, 1, 7, 1, True, True, False, False, -4, 0, True, False, -1, North
9, 5, 4, 6, 9, 6, 6, 5, 1, 7, 1, True, True, False, False, -3, 1, True, False, -1, South
9, 6, 4, 7, 9, 5, 6, 5, 1, 7, 1, True, True, False, False, -4, 0, True, False, -1, North
10, 6, 4, 7, 9, 4, 6, 5, 1, 7, 1, True, True, False, False, -3, 3, True, True, -1, East
9, 6, 4, 8, 9, 4, 7, 5, 1, 7, 1, True, True, False, False, -1, 3, False, True, -1, West
10, 6, 4, 7, 9, 5, 7, 5, 1, 7, 1, True, True, False, False, -3, 3, True, True, -1, East
9, 6, 4, 7, 8, 5, 6, 5, 1, 7, 1, True, True, False, False, -2, 2, True, True, -1, West
9, 5, 4, 7, 8, 5, 5, 5, 1, 7, 1, True, True, False, False, -4, 0, True, False, -1, South
9, 4, 4, 7, 8, 5, 6, 5, 1, 7, 1, True, True, False, False, -2, 4, True, True, -1, South
9, 5, 4, 6, 8, 6, 6, 5, 1, 7, 1, True, True, False, False, -3, 1, True, False, -1, North
9, 6, 4, 6, 7, 5, 6, 5, 1, 7, 1, True, True, False, False, -3, 1, True, False, -1, North
9, 5, 4, 7, 7, 5, 7, 5, 1, 7, 1, True, True, False, False, -2, 2, True, False, -1, South
9, 6, 4, 6, 7, 6, 7, 5, 1, 7, 1, True, True, False, False, -3, 1, True, False, -1, North
9, 5, 4, 6, 7, 6, 6, 5, 1, 7, 1, True, True, False, False, -3, 1, True, False, -1, South
9, 6, 4, 6, 8, 7, 6, 5, 1, 7, 1, True, True, False, False, -2, 0, True, False, -1, North
10, 6, 4, 6, 9, 6, 6, 5, 1, 7, 1, True, True, False, False, -4, 0, True, False, -1, East
9, 6, 4, 7, 9, 6, 6, 5, 1, 7, 1, True, True, False, False, -3, 0, True, False, -1, West
10, 6, 4, 7, 10, 7, 6, 5, 1, 7, 1, True, True, False, False, -3, 0, True, False, -1, East
9, 6, 4, 6, 10, 7, 7, 5, 1, 7, 1, True, True, False, False, -2, 1, True, False, -1, West
10, 6, 4, 6, 9, 6, 7, 5, 1, 7, 1, True, True, False, False, -4, 1, True, False, -1, East
9, 6, 4, 6, 10, 6, 6, 5, 1, 7, 1, True, True, False, False, -3, 0, True, False, -1, West
9, 5, 4, 5, 10, 5, 6, 5, 1, 7, 1, True, True, False, False, -4, 1, True, False, -1, South
9, 6, 4, 5, 9, 5, 6, 5, 1, 7, 1, True, True, False, False, -4, 0, True, False, -1, North
10, 6, 4, 6, 9, 4, 6, 5, 1, 7, 1, True, True, False, False, -6, 0, True, False, -1, East
9, 6, 4, 6, 10, 4, 7, 5, 1, 7, 1, True, True, False, False, -5, 1, True, False, -1, West
10, 6, 4, 5, 10, 4, 6, 5, 1, 7, 1, True, True, False, False, -6, 0, True, False, -1, East
9, 6, 4, 5, 10, 3, 6, 5, 1, 7, 1, True, True, False, False, -6, 0, True, False, -1, West
9, 5, 4, 6, 10, 3, 5, 5, 1, 7, 1, True, True, False, False, -6, 0, True, False, -1, South
9, 4, 4, 5, 10, 3, 4, 5, 1, 7, 1, True, True, False, False, -6, 0, True, False, -1, South
9, 3, 4, 6, 10, 2, 4, 5, 1, 7, 1, True, True, False, False, -7, 1, False, False, -1, South
8, 3, 4, 6, 9, 1, 4, 5, 1, 7, 1, True, True, False, False, -2, 6, False, True, -1, West
7, 3, 4, 6, 10, 1, 4, 5, 1, 7, 1, True, True, False, False, -6, 1, False, False, -1, West
6, 3, 4, 7, 10, 1, 4, 5, 1, 7, 1, True, True, False, False, -5, 1, False, False, -1, West
5, 3, 4, 6, 10, 1, 3, 5, 1, 7, 1, True, True, False, False, -4, 0, False, False, -1, West
4, 3, 4, 6, 10, 1, 4, 5, 1, 7, 1, True, True, False, False, -3, 1, False, False, -1, West
3, 3, 4, 6, 9, 2, 4, 5, 1, 7, 1, True, True, False, False, -1, 1, False, False, -1, West
2, 3, 4, 7, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, 5, 6, False, False, 199, West
3, 3, 4, 7, 8, 3, 1, 5, 1, 7, 1, True, False, False, False, 4, 5, False, False, -1, East
4, 3, 4, 7, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, 3, 6, False, True, -1, East
5, 3, 4, 7, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 2, 7, False, True, -1, East
6, 3, 4, 7, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 8, False, True, -1, East
7, 3, 4, 7, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 8, False, True, -1, East
8, 3, 4, 7, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 7, False, True, -1, East
7, 3, 4, 7, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 6, False, True, -1, West
8, 3, 4, 7, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 6, False, True, -1, East
7, 3, 4, 7, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 7, False, True, -1, West
8, 3, 4, 7, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 8, False, True, -1, East
7, 3, 4, 7, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 8, False, True, -1, West
8, 3, 4, 7, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 7, False, True, -1, East
7, 3, 4, 7, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 8, False, True, -1, West
6, 3, 4, 6, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 8, False, True, -1, West
5, 3, 4, 7, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 2, 8, False, True, -1, West
6, 3, 4, 7, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 7, False, True, -1, East
7, 3, 4, 7, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 6, False, True, -1, East
6, 3, 4, 6, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 6, False, True, -1, West
7, 3, 4, 5, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, -2, 6, False, True, -1, East
6, 3, 4, 5, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 7, False, True, -1, West
5, 3, 4, 6, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 7, False, True, -1, West
6, 3, 4, 6, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 6, False, True, -1, East
7, 3, 4, 6, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 6, False, True, -1, East
6, 3, 4, 6, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 6, False, True, -1, West
7, 3, 4, 6, 8, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 5, False, True, -1, East
6, 3, 4, 6, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 6, False, True, -1, West
5, 3, 4, 6, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 7, False, True, -1, West
6, 3, 4, 7, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 7, False, True, -1, East
7, 3, 4, 6, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 7, False, True, -1, East
6, 3, 4, 6, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 7, False, True, -1, West
5, 3, 4, 6, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 6, False, True, -1, West
6, 3, 4, 7, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 6, False, True, -1, East
7, 3, 4, 6, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 6, False, True, -1, East
6, 3, 4, 6, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 6, False, True, -1, West
5, 3, 4, 6, 9, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 6, False, True, -1, West
6, 3, 4, 6, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 7, False, True, -1, East
5, 3, 4, 5, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 7, False, True, -1, West
4, 3, 4, 5, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 8, False, True, -1, West
5, 3, 4, 4, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 8, False, True, -1, East
4, 3, 4, 3, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 8, False, True, -1, West
3, 3, 4, 3, 12, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 9, False, True, -1, West
3, 4, 4, 3, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 7, False, True, -1, North
3, 5, 4, 3, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 6, False, True, -1, North
3, 6, 4, 3, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 4, False, True, -1, North
3, 7, 4, 2, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 3, False, True, 99, North
2, 7, 4, 2, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 3, False, True, -1, West
2, 8, 4, 2, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 2, False, True, -1, North
2, 7, 4, 1, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 3, False, True, -1, South
1, 7, 4, 1, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 3, False, True, -1, West
1, 8, 4, 1, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 3, False, True, -1, North
1, 7, 4, 1, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 4, False, True, -1, South
1, 8, 4, 1, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 2, False, True, -1, North
2, 8, 4, 2, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 2, False, True, -1, East
2, 7, 4, 1, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 3, False, True, -1, South
1, 7, 4, 2, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 3, False, True, -1, West
2, 7, 4, 2, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 3, False, True, -1, East
2, 8, 4, 3, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 2, False, True, -1, North
3, 8, 4, 3, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 2, False, True, -1, East
3, 7, 4, 3, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 4, False, True, -1, South
3, 8, 4, 4, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 3, False, True, -1, North
3, 7, 4, 4, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 4, False, True, -1, South
4, 7, 4, 4, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 3, False, True, -1, East
3, 7, 4, 3, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 3, False, True, -1, West
3, 8, 4, 3, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 2, False, True, -1, North
2, 8, 4, 3, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 2, False, True, -1, West
3, 8, 4, 3, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 2, False, True, -1, East
3, 7, 4, 3, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 3, False, True, -1, South
3, 8, 4, 3, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 2, False, True, -1, North
2, 8, 4, 4, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 2, 2, False, True, -1, West
3, 8, 4, 5, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 2, 2, True, True, -1, East
3, 7, 4, 5, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 2, 3, False, True, -1, South
4, 7, 4, 6, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 2, 3, False, True, -1, East
5, 7, 4, 6, 10, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 3, False, False, -1, East
6, 7, 4, 6, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 4, False, False, -1, East
6, 8, 4, 7, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 3, False, False, -1, North
7, 8, 4, 6, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 3, False, False, -1, East
6, 8, 4, 5, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 3, False, False, -1, West
5, 8, 4, 5, 12, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 4, False, False, -1, West
5, 9, 4, 6, 12, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 3, False, False, -1, North
6, 9, 4, 7, 12, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 3, False, False, -1, East
7, 9, 4, 7, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 2, False, False, -1, East
7, 10, 4, 7, 12, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 2, False, False, -1, North
12, 10, 4, 5, 6, 5, 12, 13, 6, 13, 12, True, True, True, True, 1, 2, False, False, 0, Stop
13, 10, 4, 6, 6, 6, 12, 14, 6, 13, 12, True, True, True, True, 0, 2, False, False, -1, East
13, 11, 4, 6, 6, 6, 11, 13, 6, 12, 12, True, True, True, True, -1, 1, False, False, -1, North
12, 11, 4, 7, 6, 6, 12, 14, 6, 7, 1, True, True, True, False, -6, 1, False, False, 199, West
11, 11, 4, 7, 7, 5, 12, 14, 6, 7, 1, True, True, True, False, -6, 1, False, False, -1, West
10, 11, 4, 7, 7, 5, 13, 14, 5, 7, 1, True, True, True, False, -3, -4, False, False, -1, West
9, 11, 4, 7, 7, 6, 13, 13, 5, 7, 1, True, True, True, False, -3, 2, False, False, -1, West
8, 11, 4, 7, 6, 6, 14, 13, 4, 7, 1, True, True, True, False, -2, 3, False, False, -1, West
7, 11, 4, 7, 6, 6, 13, 14, 4, 7, 1, True, True, True, False, -1, 2, False, False, -1, West
6, 11, 4, 7, 7, 6, 12, 14, 3, 7, 1, True, True, True, False, 0, 1, False, False, -1, West
6, 12, 4, 8, 7, 3, 1, 14, 4, 7, 1, True, False, True, False, 2, -5, False, False, 199, North
7, 12, 4, 9, 7, 3, 1, 15, 4, 7, 1, True, False, True, False, 2, -5, False, False, -1, East
8, 12, 4, 9, 6, 3, 1, 14, 4, 7, 1, True, False, True, False, 1, -6, False, False, -1, East
9, 12, 4, 10, 6, 3, 1, 14, 4, 7, 1, True, False, True, False, 1, -6, False, False, -1, East
10, 12, 4, 10, 5, 3, 1, 14, 5, 7, 1, True, False, True, False, 0, -7, False, False, -1, East
10, 11, 4, 10, 6, 3, 1, 14, 5, 7, 1, True, False, True, False, 0, -5, False, False, -1, South
10, 10, 4, 11, 6, 3, 1, 13, 5, 7, 1, True, False, True, False, 1, -4, False, False, -1, South
11, 10, 4, 12, 6, 3, 1, 12, 5, 7, 1, True, False, True, False, 1, -4, False, False, -1, East
12, 10, 4, 13, 6, 3, 1, 12, 5, 7, 1, True, False, True, False, 1, -4, False, False, -1, East
13, 10, 4, 12, 6, 3, 1, 11, 5, 7, 1, True, False, True, False, -1, -4, False, False, -1, East
12, 10, 4, 11, 6, 3, 1, 11, 4, 7, 1, True, False, True, False, -1, -4, False, False, -1, West
11, 10, 4, 11, 6, 3, 1, 12, 4, 7, 1, True, False, True, False, 0, -4, False, False, -1, West
11, 9, 4, 12, 6, 3, 1, 13, 4, 7, 1, True, False, True, False, 1, -3, False, False, -1, South
12, 9, 4, 11, 6, 3, 1, 13, 3, 7, 1, True, False, True, False, -1, -3, False, False, -1, East
11, 9, 4, 11, 6, 3, 1, 12, 3, 7, 1, True, False, True, False, 0, -3, False, False, -1, West
11, 8, 4, 11, 7, 3, 1, 13, 3, 7, 1, True, False, True, False, 0, -1, False, False, -1, South
11, 7, 4, 1, 1, 3, 1, 13, 4, 7, 1, False, False, True, False, 2, -3, False, False, 199, South
12, 7, 4, 1, 1, 3, 1, 13, 5, 7, 1, False, False, True, False, 1, -2, False, False, -1, East
13, 7, 4, 1, 1, 3, 1, 13, 6, 7, 1, False, False, True, False, 0, -1, False, False, -1, East
9, 1, 4, 8, 7, 9, 7, 10, 7, 11, 7, True, True, True, True, 0, 6, False, True, 0, Stop
10, 1, 4, 7, 7, 8, 7, 9, 7, 11, 7, True, True, True, True, -1, 6, False, True, 99, East
9, 1, 4, 6, 7, 8, 7, 8, 7, 11, 7, True, True, True, True, -1, 6, False, True, -1, West
8, 1, 4, 5, 7, 7, 7, 7, 7, 10, 7, True, True, True, True, -1, 6, False, True, 99, West
7, 1, 4, 4, 7, 6, 7, 8, 7, 9, 7, True, True, True, True, -1, 6, False, True, 99, West
6, 1, 4, 3, 7, 6, 6, 8, 7, 8, 7, True, True, True, True, 0, 5, False, False, 99, West
6, 2, 4, 3, 6, 5, 6, 7, 7, 9, 7, True, True, True, True, -1, 4, False, False, 99, North
6, 3, 4, 3, 6, 4, 6, 8, 7, 8, 7, True, True, True, True, -2, 3, False, False, 99, North
5, 3, 4, 3, 7, 4, 7, 7, 7, 8, 7, True, True, True, True, -1, 4, False, False, 99, West
4, 3, 4, 3, 7, 3, 7, 8, 7, 9, 7, True, True, True, True, -1, 4, False, False, 99, West
3, 3, 4, 4, 7, 2, 7, 7, 7, 8, 7, True, True, True, True, 1, 4, False, False, 99, West
4, 3, 4, 4, 6, 1, 7, 8, 7, 9, 7, True, True, True, True, 0, 3, False, False, -1, East
4, 4, 4, 5, 6, 1, 6, 9, 7, 9, 7, True, True, True, True, 1, 2, False, False, 99, North
5, 4, 4, 5, 7, 1, 5, 10, 7, 9, 8, True, True, True, True, 0, 3, False, False, 99, East
5, 5, 4, 6, 7, 1, 4, 10, 8, 9, 7, True, True, True, True, 1, 2, False, False, 99, North
6, 5, 4, 6, 7, 1, 5, 9, 8, 9, 7, True, True, True, True, 0, 2, False, False, 99, East
6, 6, 4, 6, 8, 1, 5, 10, 8, 8, 7, True, True, True, True, 0, 2, False, False, 99, North
6, 7, 4, 6, 9, 1, 6, 10, 8, 7, 7, True, True, True, True, 1, 0, False, False, 99, North
7, 7, 4, 6, 10, 1, 7, 10, 9, 7, 1, True, True, True, False, -1, 3, False, True, 199, East
6, 7, 4, 6, 10, 1, 6, 10, 10, 8, 1, True, True, True, False, 0, 3, False, False, -1, West
6, 8, 4, 6, 10, 1, 5, 10, 9, 9, 1, True, True, True, False, 0, 2, False, False, 99, North
6, 9, 4, 6, 10, 1, 4, 10, 10, 9, 1, True, True, True, False, 0, 1, False, False, 99, North
6, 10, 4, 2, 1, 1, 4, 10, 10, 10, 1, False, True, True, False, 4, 0, True, False, 299, North
6, 11, 4, 2, 1, 1, 3, 10, 11, 9, 1, False, True, True, False, 4, 0, False, False, 99, North
7, 11, 4, 3, 1, 1, 4, 9, 11, 10, 1, False, True, True, False, 2, 0, False, False, 99, East
8, 11, 4, 2, 1, 1, 3, 9, 11, 9, 1, False, True, True, False, 1, 0, False, False, 99, East
9, 11, 4, 2, 1, 1, 4, 6, 1, 9, 1, False, True, False, False, -8, -7, True, True, 299, East
8, 11, 4, 2, 1, 1, 3, 6, 2, 10, 1, False, True, False, False, -7, -8, True, True, -1, West
7, 11, 4, 1, 1, 1, 3, 6, 3, 11, 1, False, True, False, False, -6, -8, True, True, -1, West
6, 11, 4, 1, 2, 1, 3, 6, 2, 10, 1, False, True, False, False, -5, -8, True, False, -1, West
6, 10, 4, 1, 2, 1, 3, 6, 2, 11, 1, False, True, False, False, -5, -7, True, False, -1, South
6, 9, 4, 1, 1, 1, 3, 6, 1, 12, 1, False, True, False, False, -5, -6, True, False, -1, South
5, 9, 4, 1, 1, 1, 3, 6, 2, 11, 1, False, True, False, False, -4, -6, True, True, 99, West
4, 9, 4, 1, 1, 1, 2, 6, 2, 11, 1, False, True, False, False, -3, -7, True, True, 99, West
3, 9, 4, 1, 1, 1, 3, 6, 1, 12, 1, False, True, False, False, -2, -6, True, False, 99, West
3, 8, 4, 1, 1, 1, 3, 6, 1, 13, 1, False, True, False, False, -2, -5, True, False, 99, South
3, 7, 4, 2, 1, 1, 4, 6, 2, 12, 1, False, True, False, False, -2, -3, False, False, 99, South
2, 7, 4, 2, 1, 1, 3, 6, 1, 11, 1, False, True, False, False, -1, -4, False, True, 99, West
1, 7, 4, 2, 1, 1, 2, 7, 1, 12, 1, False, True, False, False, 0, -5, False, False, 99, West
1, 6, 4, 2, 1, 1, 1, 7, 1, 11, 1, False, True, False, False, 1, -5, False, False, 99, South
1, 5, 4, 3, 1, 2, 1, 6, 1, 11, 1, False, True, False, False, 2, -4, True, False, 99, South
1, 4, 4, 2, 1, 1, 1, 6, 1, 10, 1, False, True, False, False, 1, -3, False, False, 99, South
1, 3, 4, 1, 1, 1, 1, 6, 1, 9, 1, False, True, False, False, 0, -2, False, False, 99, South
1, 2, 4, 1, 1, 1, 1, 6, 1, 8, 1, False, True, False, False, 0, -1, False, False, 99, South
4, 12, 4, 9, 3, 11, 7, 19, 12, 22, 9, True, True, True, True, 7, -5, False, False, 0, Stop
5, 12, 4, 9, 3, 11, 7, 19, 12, 22, 9, True, True, True, True, 6, -5, False, False, -1, East
6, 12, 4, 9, 3, 11, 7, 19, 12, 22, 9, True, True, True, True, 5, -5, False, False, -1, East
7, 12, 4, 9, 3, 11, 7, 19, 12, 22, 9, True, True, True, True, 4, -5, False, False, 99, East
8, 12, 4, 9, 3, 11, 7, 19, 12, 22, 9, True, True, True, True, 3, -5, False, False, 99, East
9, 12, 4, 9, 3, 11, 7, 19, 12, 22, 9, True, True, True, True, 2, -5, False, False, 99, East
10, 12, 4, 9, 3, 11, 7, 19, 12, 22, 9, True, True, True, True, 1, -5, False, False, 99, East
11, 12, 4, 9, 3, 11, 7, 19, 12, 22, 9, True, True, True, True, 0, -5, False, False, -1, East
11, 11, 4, 9, 3, 11, 7, 19, 12, 22, 9, True, True, True, True, 0, -4, False, False, 99, South
11, 10, 4, 9, 3, 11, 7, 19, 12, 22, 9, True, True, True, True, 0, -3, False, False, 99, South
11, 9, 4, 9, 3, 11, 7, 19, 12, 22, 9, True, True, True, True, 0, -2, False, False, -1, South
11, 8, 4, 9, 3, 11, 7, 19, 12, 22, 9, True, True, True, True, 0, -1, False, False, 99, South
11, 7, 4, 9, 3, 3, 1, 19, 12, 22, 9, True, False, True, True, -2, -4, False, False, 199, South
10, 7, 4, 9, 3, 3, 1, 19, 12, 22, 9, True, False, True, True, -1, -4, False, False, 99, West
9, 7, 4, 9, 3, 3, 1, 19, 12, 22, 9, True, False, True, True, 0, -4, False, False, -1, West
9, 6, 4, 9, 3, 3, 1, 19, 12, 22, 9, True, False, True, True, 0, -3, False, False, 99, South
9, 5, 4, 9, 3, 3, 1, 19, 12, 22, 9, True, False, True, True, 0, -2, False, False, -1, South
9, 4, 4, 9, 3, 3, 1, 19, 12, 22, 9, True, False, True, True, 0, -1, False, False, -1, South
9, 3, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 10, 9, False, False, 199, South
10, 3, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 9, 9, False, False, 99, East
11, 3, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 8, 9, False, False, -1, East
12, 3, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 7, 9, False, False, -1, East
13, 3, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 6, 9, False, False, -1, East
14, 3, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 5, 9, False, False, -1, East
15, 3, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 4, 9, False, False, -1, East
16, 3, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 3, 9, False, False, -1, East
17, 3, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 2, 9, False, False, 99, East
18, 3, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 1, 9, False, False, 99, East
19, 3, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 0, 9, False, False, 99, East
19, 4, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 0, 8, False, False, -1, North
19, 5, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 0, 7, False, False, -1, North
19, 6, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 0, 6, False, False, 99, North
19, 7, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 0, 5, False, False, -1, North
19, 8, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 0, 4, False, False, -1, North
19, 9, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 0, 3, False, False, 99, North
19, 10, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 0, 2, False, False, -1, North
19, 11, 4, 1, 1, 3, 1, 19, 12, 22, 9, False, False, True, True, 0, 1, False, False, -1, North
19, 12, 4, 1, 1, 3, 1, 5, 1, 22, 9, False, False, False, True, 3, -3, False, False, 199, North
20, 12, 4, 1, 1, 3, 1, 5, 1, 22, 9, False, False, False, True, 2, -3, False, False, 99, East
21, 12, 4, 1, 1, 3, 1, 5, 1, 22, 9, False, False, False, True, 1, -3, False, False, -1, East
22, 12, 4, 1, 1, 3, 1, 5, 1, 22, 9, False, False, False, True, 0, -3, False, False, -1, East
22, 11, 4, 1, 1, 3, 1, 5, 1, 22, 9, False, False, False, True, 0, -2, False, False, 99, South
22, 10, 4, 1, 1, 3, 1, 5, 1, 22, 9, False, False, False, True, 0, -1, False, False, 99, South
12, 10, 4, 5, 6, 5, 12, 13, 6, 13, 12, True, True, True, True, 1, 2, False, False, 0, Stop
13, 10, 4, 6, 6, 6, 12, 13, 5, 13, 12, True, True, True, True, 0, 2, False, False, -1, East
