@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 50\nSize of the tree: 99\n','Number of rules: 52\n','Number of rules: 44\n','Number of rules: 49\n','Number of rules: 48\n','Number of rules: 45\n','Number of rules: 51\n','Number of rules: 42\n','Number of rules: 46\n','Number of rules: 47\n','Number of rules: 50\n','Number of rules: 53\n','Number of rules: 39\n','Number of rules: 43\n','Number of rules: 54\n','Number of rules: 30\n','Number of rules: 28\n','Number of rules: 29\n','Number of rules: 25\n','Number of rules: 26\n','Number of rules: 32\n','Number of rules: 31\n','Number of rules: 33\n','Number of rules: 35\n','Number of rules: 27\n','Number of rules: 37\n','Number of rules: 36\n','Number of rules: 34\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,5,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,30,7,0,81.081081,18.918919,0,0.75543,0.086795,0.261714,28.152949,66.739559,80.760991,4306.918506,-4226.157515,2.182729,116.403203,-114.220473,61.78249,1.669797,2802.813286,0.8,8,0.074074,2,0.925926,25,0.2,2,0.8,0.8,0.8,0.9,0.810811,0.054197,0.945803,0.189189,0.826577,0.810811,0.812355,0.91532,0.01,0,0.01,0,117880,61705,9805,'Number of rules: 51\n',?,?,51
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,5,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,23,14,0,62.162162,37.837838,0,0.502879,0.162836,0.357881,52.845009,91.316194,80.671785,6475.622196,-6394.950411,2.180319,175.016816,-172.836498,44.093537,1.191717,2000.088324,0.727273,8,0.192308,5,0.807692,21,0.272727,3,0.615385,0.727273,0.666667,0.802448,0.621622,0.123371,0.876629,0.378378,0.614484,0.621622,0.613248,0.797115,0.007,0,0.01,0,77177,61705,9805,'Number of rules: 39\n',?,?,39
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,5,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,25,12,0,67.567568,32.432432,0,0.576336,0.138309,0.319139,44.885271,81.430818,80.671785,5392.363198,-5311.691413,2.180319,145.739546,-143.559227,49.18634,1.329361,2231.098519,0.727273,8,0.153846,4,0.846154,22,0.272727,3,0.666667,0.727273,0.695652,0.879371,0.675676,0.103167,0.896833,0.324324,0.685071,0.675676,0.674764,0.855145,0.011,0,0.01,0,111403,61705,9805,'Number of rules: 49\n',?,?,49
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,5,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,26,11,0,70.27027,29.72973,0,0.610153,0.139933,0.340555,45.412127,86.895325,80.671785,9676.480721,-9595.808936,2.180319,261.526506,-259.346187,49.783149,1.345491,2258.169831,0.727273,8,0.115385,3,0.884615,23,0.272727,3,0.727273,0.727273,0.727273,0.772727,0.702703,0.098958,0.901042,0.297297,0.716216,0.702703,0.697789,0.776911,0.009,0,0.01,0,107335,61705,9805,'Number of rules: 51\n',?,?,51
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,5,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,19,18,0,51.351351,48.648649,0,0.373471,0.199648,0.402208,64.937801,102.888547,80.200029,11836.433061,-11756.233032,2.167568,319.903596,-317.736028,35.594604,0.962016,1613.55074,0.363636,4,0.076923,2,0.923077,24,0.636364,7,0.666667,0.363636,0.470588,0.688811,0.513514,0.141584,0.858416,0.486486,0.549823,0.513514,0.515012,0.732847,0.01,0,0,0,99056,61705,9805,'Number of rules: 43\n',?,?,43
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,24,14,0,63.157895,36.842105,0,0.519422,0.148197,0.335671,48.138539,85.738935,82.616388,3256.249625,-3173.633237,2.174115,85.69078,-83.516664,48.746309,1.282798,2210.384684,0.727273,8,0.259259,7,0.740741,20,0.272727,3,0.533333,0.727273,0.615385,0.799663,0.631579,0.123557,0.876443,0.368421,0.667544,0.631579,0.624843,0.873619,0.008,0,0.01,0,84606,61532,9978,'Number of rules: 42\n',?,?,42
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,27,11,0,71.052632,28.947368,0,0.626118,0.126416,0.304542,40.821846,77.273051,84.597932,6457.944363,-6373.34643,2.226261,169.945904,-167.719643,56.204826,1.479074,2555.302401,0.909091,10,0.111111,3,0.888889,24,0.090909,1,0.769231,0.909091,0.833333,0.942761,0.710526,0.087303,0.912697,0.289474,0.727935,0.710526,0.704052,0.86196,0.011,0,0,0,104857,61532,9978,'Number of rules: 52\n',?,?,52
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,20,18,0,52.631579,47.368421,0,0.38874,0.197301,0.403357,63.711848,102.34595,84.597932,10766.891198,-10682.293266,2.226261,283.339242,-281.112981,37.391877,0.983997,1699.988427,0.363636,4,0.185185,5,0.814815,22,0.636364,7,0.444444,0.363636,0.4,0.644781,0.526316,0.145057,0.854943,0.473684,0.536347,0.526316,0.518546,0.750638,0.011,0,0.02,0,125924,61532,9978,'Number of rules: 54\n',?,?,54
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,25,13,0,65.789474,34.210526,0,0.565523,0.152195,0.355583,49.146238,90.223913,84.597932,9680.807457,-9596.209525,2.226261,254.758091,-252.53183,50.583453,1.331144,2299.731696,0.545455,6,0.037037,1,0.962963,26,0.454545,5,0.857143,0.545455,0.666667,0.734007,0.657895,0.092617,0.907383,0.342105,0.685321,0.657895,0.656774,0.793663,0.009,0,0.01,0,98752,61532,9978,'Number of rules: 44\n',?,?,44
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,26,11,0,70.27027,29.72973,0,0.616761,0.130406,0.324202,42.139002,82.324956,82.270779,7533.198068,-7450.927289,2.223535,203.599948,-201.376413,52.821808,1.427616,2401.07232,0.8,8,0.074074,2,0.925926,25,0.2,2,0.8,0.8,0.8,0.933333,0.702703,0.083002,0.916998,0.297297,0.716585,0.702703,0.703033,0.8448,0.008,0,0.01,0,97116,61705,9805,'Number of rules: 46\n',?,?,46
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,29,8,0,78.378378,21.621622,0,0.719431,0.105517,0.288254,34.225737,73.507602,80.760991,7524.779527,-7444.018536,2.182729,203.37242,-201.18969,58.236914,1.573971,2641.965285,0.9,9,0.111111,3,0.888889,24,0.1,1,0.75,0.9,0.818182,0.890741,0.783784,0.067564,0.932436,0.216216,0.792471,0.783784,0.779477,0.842458,0.01,0,0.01,0,101513,61705,9805,'Number of rules: 51\n',?,?,51
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,20,17,0,54.054054,45.945946,0,0.388727,0.193384,0.394087,62.726419,100.496158,80.760991,12902.941646,-12822.180655,2.182729,348.728153,-346.545423,35.266753,0.953155,1599.905133,0.6,6,0.185185,5,0.814815,22,0.4,4,0.545455,0.6,0.571429,0.766667,0.540541,0.161358,0.838642,0.459459,0.54064,0.540541,0.529702,0.714834,0.012,0,0.01,0,119118,61705,9805,'Number of rules: 48\n',?,?,48
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,21,16,0,56.756757,43.243243,0,0.432407,0.186671,0.392252,60.549042,100.028242,80.760991,13973.49931,-13892.738319,2.182729,377.662144,-375.479414,38.903177,1.051437,1764.874479,0.6,6,0.185185,5,0.814815,22,0.4,4,0.545455,0.6,0.571429,0.683333,0.567568,0.147644,0.852356,0.432432,0.570844,0.567568,0.562303,0.69534,0.009,0,0.01,0,103311,61705,9805,'Number of rules: 42\n',?,?,42
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,19,18,0,51.351351,48.648649,0,0.379888,0.210414,0.417921,68.250101,106.573895,80.760991,12910.156055,-12829.395064,2.182729,348.923137,-346.740407,33.413152,0.903058,1515.815018,0.6,6,0.148148,4,0.851852,23,0.4,4,0.6,0.6,0.6,0.711111,0.513514,0.124807,0.875193,0.486486,0.598753,0.513514,0.527156,0.696675,0.01,0,0.01,0,100437,61705,9805,'Number of rules: 48\n',?,?,48
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,6,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,22,15,0,59.459459,40.540541,0,0.474432,0.17365,0.390045,56.325459,99.465468,80.760991,9689.944247,-9609.183256,2.182729,261.890385,-259.707656,39.93639,1.079362,1811.747031,0.6,6,0.148148,4,0.851852,23,0.4,4,0.6,0.6,0.6,0.727778,0.594595,0.111891,0.888109,0.405405,0.592192,0.594595,0.590249,0.779171,0.009,0,0.01,0,103219,61705,9805,'Number of rules: 47\n',?,?,47
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,27,11,0,71.052632,28.947368,0,0.624438,0.135488,0.320452,43.75126,81.310082,84.597932,7532.773476,-7448.175543,2.226261,198.230881,-196.00462,54.387606,1.431253,2472.684098,0.727273,8,0.222222,6,0.777778,21,0.272727,3,0.571429,0.727273,0.64,0.752525,0.710526,0.097339,0.902661,0.289474,0.733083,0.710526,0.715526,0.834639,0.011,0,0.01,0,106610,61532,9978,'Number of rules: 50\n',?,?,50
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,19,19,0,50,50,0,0.362754,0.204594,0.420074,66.066921,106.587693,84.597932,10771.66028,-10687.062348,2.226261,283.464744,-281.238483,37.050405,0.975011,1684.463692,0.454545,5,0.185185,5,0.814815,22,0.545455,6,0.5,0.454545,0.47619,0.725589,0.5,0.139251,0.860749,0.5,0.505639,0.5,0.495483,0.743262,0.008,0.001,0.01,0,90148,61532,9978,'Number of rules: 43\n',?,?,43
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,28,10,0,73.684211,26.315789,0,0.663717,0.128967,0.31725,41.64564,80.497644,84.597932,8601.445487,-8516.847554,2.226261,226.353829,-224.127567,56.220059,1.479475,2555.994964,0.636364,7,0.037037,1,0.962963,26,0.363636,4,0.875,0.636364,0.736842,0.821549,0.736842,0.07264,0.92736,0.263158,0.757955,0.736842,0.733305,0.827319,0.011,0,0.01,0,120404,61532,9978,'Number of rules: 46\n',?,?,46
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,23,15,0,60.526316,39.473684,0,0.479452,0.168079,0.386036,54.394721,98.19315,84.126176,12899.805369,-12815.679193,2.213847,339.468562,-337.254716,41.833732,1.100888,1900.719722,0.636364,7,0.111111,3,0.888889,24,0.363636,4,0.7,0.636364,0.666667,0.787879,0.605263,0.126493,0.873507,0.394737,0.624436,0.605263,0.592265,0.752823,0.01,0,0.01,0,115051,61532,9978,'Number of rules: 52\n',?,?,52
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,24,13,0,64.864865,35.135135,0,0.537944,0.145891,0.344946,47.32162,87.964779,80.760991,6466.437682,-6385.676691,2.182729,174.768586,-172.585857,46.295792,1.251238,2100.246546,0.6,6,0.074074,2,0.925926,25,0.4,4,0.75,0.6,0.666667,0.827778,0.648649,0.109951,0.890049,0.351351,0.656398,0.648649,0.633086,0.850713,0.01,0,0.01,0,113765,61705,9805,'Number of rules: 50\n',?,?,50
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,25,12,0,67.567568,32.432432,0,0.57674,0.125511,0.315443,40.710807,80.441159,80.760991,5390.522646,-5309.761656,2.182729,145.689801,-143.507072,51.630732,1.395425,2342.27046,0.9,9,0.185185,5,0.814815,22,0.1,1,0.642857,0.9,0.75,0.938889,0.675676,0.101346,0.898654,0.324324,0.689189,0.675676,0.669989,0.877605,0.01,0,0.01,0,106330,61705,9805,'Number of rules: 52\n',?,?,52
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,24,13,0,64.864865,35.135135,0,0.544076,0.157371,0.352913,51.045133,89.99636,80.760991,5402.175603,-5321.414612,2.182729,146.004746,-143.822017,45.925953,1.241242,2083.468473,0.8,8,0.111111,3,0.888889,24,0.2,2,0.727273,0.8,0.761905,0.881481,0.648649,0.109951,0.890049,0.351351,0.649117,0.648649,0.640142,0.810806,0.008,0,0.01,0,92252,61705,9805,'Number of rules: 43\n',?,?,43
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,25,12,0,67.567568,32.432432,0,0.576336,0.150254,0.337381,48.736531,86.035401,80.760991,5399.120342,-5318.359351,2.182729,145.922171,-143.739442,47.71866,1.289694,2164.796102,0.9,9,0.259259,7,0.740741,20,0.1,1,0.5625,0.9,0.692308,0.824074,0.675676,0.109009,0.890991,0.324324,0.710586,0.675676,0.669736,0.821408,0.01,0,0.01,0,105065,61705,9805,'Number of rules: 45\n',?,?,45
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,23,14,0,62.162162,37.837838,0,0.503356,0.167615,0.363042,54.367795,92.57938,80.760991,9686.052216,-9605.291225,2.182729,261.785195,-259.602466,42.750601,1.155422,1939.416014,0.7,7,0.148148,4,0.851852,23,0.3,3,0.636364,0.7,0.666667,0.746296,0.621622,0.121366,0.878634,0.378378,0.588657,0.621622,0.600328,0.766076,0.01,0,0.02,0,96088,61705,9805,'Number of rules: 47\n',?,?,47
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,7,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,23,14,0,62.162162,37.837838,0,0.503356,0.15541,0.363589,50.409085,92.718866,80.760991,8612.457785,-8531.696794,2.182729,232.769129,-230.5864,45.199725,1.221614,2050.522564,0.7,7,0.148148,4,0.851852,23,0.3,3,0.636364,0.7,0.666667,0.761111,0.621622,0.12392,0.87608,0.378378,0.616689,0.621622,0.609359,0.812935,0.008,0,0,0,86688,61705,9805,'Number of rules: 47\n',?,?,47
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,8,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,21,17,0,55.263158,44.736842,0,0.415385,0.18081,0.387157,58.514793,98.478197,84.126176,9689.653423,-9605.527246,2.213847,254.99088,-252.777033,39.192322,1.031377,1780.707019,0.727273,8,0.148148,4,0.851852,23,0.272727,3,0.666667,0.727273,0.695652,0.755892,0.552632,0.132923,0.867077,0.447368,0.584729,0.552632,0.55048,0.791869,0.01,0,0.01,0,110141,61532,9978,'Number of rules: 52\n',?,?,52
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,8,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,25,13,0,65.789474,34.210526,0,0.551724,0.145513,0.335016,46.965173,84.957562,84.687138,6466.55527,-6381.868132,2.228609,170.172507,-167.943898,49.100624,1.292122,2232.597878,0.7,7,0.107143,3,0.892857,25,0.3,3,0.7,0.7,0.7,0.891071,0.657895,0.108125,0.891875,0.342105,0.674436,0.657895,0.644737,0.85076,0.009,0,0,0,104131,61532,9978,'Number of rules: 46\n',?,?,46
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,8,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,22,16,0,57.894737,42.105263,0,0.457627,0.177609,0.386401,57.324331,97.988559,84.687138,10761.158626,-10676.471488,2.228609,283.188385,-280.959776,42.699999,1.123684,1941.562445,0.6,6,0.214286,6,0.785714,22,0.4,4,0.5,0.6,0.545455,0.725,0.578947,0.122265,0.877735,0.421053,0.564912,0.578947,0.556082,0.747586,0.01,0,0.02,0,92276,61532,9978,'Number of rules: 45\n',?,?,45
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,8,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,23,15,0,60.526316,39.473684,0,0.498681,0.16881,0.374811,54.484376,95.049276,84.687138,9686.495481,-9601.808343,2.228609,254.907776,-252.679167,45.193648,1.189307,2054.948273,0.7,7,0.107143,3,0.892857,25,0.3,3,0.7,0.7,0.7,0.821429,0.605263,0.102037,0.897963,0.394737,0.604386,0.605263,0.59603,0.794631,0.011,0,0.01,0,117904,61532,9978,'Number of rules: 52\n',?,?,52
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,8,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,25,12,0,67.567568,32.432432,0,0.582707,0.157022,0.352699,50.932041,89.941628,80.760991,10752.41641,-10671.655419,2.182729,290.605849,-288.423119,46.54097,1.257864,2111.369226,0.8,8,0.074074,2,0.925926,25,0.2,2,0.8,0.8,0.8,0.825926,0.675676,0.089268,0.910732,0.324324,0.682432,0.675676,0.651051,0.751746,0.009,0,0.01,0,87249,61705,9805,'Number of rules: 43\n',?,?,43
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,8,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,20,17,0,54.054054,45.945946,0,0.398086,0.184076,0.390888,59.707072,99.6803,80.760991,8623.265101,-8542.50411,2.182729,233.061219,-230.878489,37.980479,1.026499,1723.015541,0.6,6,0.185185,5,0.814815,22,0.4,4,0.545455,0.6,0.571429,0.846296,0.540541,0.151141,0.848859,0.459459,0.539312,0.540541,0.515401,0.789457,0.009,0,0,0,99524,61705,9805,'Number of rules: 44\n',?,?,44
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,8,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,24,13,0,64.864865,35.135135,0,0.541468,0.158924,0.35742,51.548734,91.145733,80.760991,9680.906219,-9600.145228,2.182729,261.646114,-259.463385,45.417963,1.227513,2060.423088,0.7,7,0.148148,4,0.851852,23,0.3,3,0.636364,0.7,0.666667,0.787037,0.648649,0.111356,0.888644,0.351351,0.644963,0.648649,0.645877,0.78213,0.008,0.001,0.01,0,99430,61705,9805,'Number of rules: 44\n',?,?,44
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,8,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,22,15,0,59.459459,40.540541,0,0.472433,0.171558,0.37553,55.67541,95.819614,80.671785,10757.424739,-10676.752954,2.180319,290.741209,-288.560891,41.041397,1.109227,1861.642885,0.636364,7,0.038462,1,0.961538,25,0.363636,4,0.875,0.636364,0.736842,0.77972,0.594595,0.117375,0.882625,0.405405,0.634828,0.594595,0.600759,0.783454,0.011,0,0.01,0,106026,61705,9805,'Number of rules: 50\n',?,?,50
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,8,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,26,11,0,70.27027,29.72973,0,0.612381,0.145637,0.330663,47.26338,84.371479,80.671785,10746.69075,-10666.018965,2.180319,290.451101,-288.270783,49.468717,1.336992,2243.907197,0.818182,9,0.153846,4,0.846154,22,0.181818,2,0.692308,0.818182,0.75,0.86014,0.702703,0.094644,0.905356,0.297297,0.732848,0.702703,0.703373,0.794685,0.01,0,0.01,0,112783,61705,9805,'Number of rules: 52\n',?,?,52
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,8,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,25,12,0,67.567568,32.432432,0,0.575931,0.145862,0.341833,47.336413,87.221411,80.671785,8605.740571,-8525.068786,2.180319,232.587583,-230.407264,47.995221,1.297168,2177.0692,0.818182,9,0.115385,3,0.884615,23,0.181818,2,0.75,0.818182,0.782609,0.853147,0.675676,0.101734,0.898266,0.324324,0.690541,0.675676,0.674306,0.821909,0.01,0,0.01,0,91340,61705,9805,'Number of rules: 42\n',?,?,42
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,9,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,22,16,0,57.894737,42.105263,0,0.463372,0.170015,0.394517,54.873205,100.046658,84.687138,15043.295456,-14958.608318,2.228609,395.876196,-393.647587,44.503597,1.171147,2023.571773,0.5,5,0.107143,3,0.892857,25,0.5,5,0.625,0.5,0.555556,0.676786,0.578947,0.114278,0.885722,0.421053,0.622515,0.578947,0.593911,0.745535,0.01,0.001,0.01,0,116641,61532,9978,'Number of rules: 52\n',?,?,52
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,9,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,24,14,0,63.157895,36.842105,0,0.527111,0.161019,0.351129,51.969678,89.043635,84.687138,6470.803467,-6386.116329,2.228609,170.284302,-168.055693,46.815935,1.231998,2128.713429,0.7,7,0.071429,2,0.928571,26,0.3,3,0.777778,0.7,0.736842,0.851786,0.631579,0.105849,0.894151,0.368421,0.642504,0.631579,0.620251,0.826046,0.009,0,0.01,0,99010,61532,9978,'Number of rules: 47\n',?,?,47
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,9,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,22,16,0,57.894737,42.105263,0,0.46147,0.187154,0.384221,60.40493,97.435626,84.687138,8625.506892,-8540.819754,2.228609,226.987023,-224.758415,42.093078,1.107713,1913.965845,0.7,7,0.25,7,0.75,21,0.3,3,0.5,0.7,0.583333,0.726786,0.578947,0.124646,0.875354,0.421053,0.594883,0.578947,0.565054,0.759633,0.009,0,0.01,0,94357,61532,9978,'Number of rules: 44\n',?,?,44
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,9,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,29,9,0,76.315789,23.684211,0,0.690778,0.110054,0.27018,35.520665,68.515602,84.687138,2174.1922,-2089.505062,2.228609,57.215584,-54.986975,58.063391,1.527984,2640.133513,1,10,0.25,7,0.75,21,0,0,0.588235,1,0.740741,0.960714,0.763158,0.077674,0.922326,0.236842,0.830237,0.763158,0.767311,0.934792,0.01,0,0.01,0,91809,61532,9978,'Number of rules: 47\n',?,?,47
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,9,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,26,11,0,70.27027,29.72973,0,0.606763,0.146254,0.337328,47.439206,86.022076,80.760991,9676.803375,-9596.042384,2.182729,261.535226,-259.352497,45.632171,1.233302,2070.140819,0.9,9,0.074074,2,0.925926,25,0.1,1,0.818182,0.9,0.857143,0.912963,0.702703,0.091336,0.908664,0.297297,0.656429,0.702703,0.677522,0.799758,0.01,0,0.01,0,110282,61705,9805,'Number of rules: 54\n',?,?,54
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,9,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,25,12,0,67.567568,32.432432,0,0.581921,0.150545,0.338042,48.831135,86.204127,80.760991,10748.527685,-10667.766694,2.182729,290.500748,-288.318019,47.453788,1.282535,2152.779969,0.8,8,0.111111,3,0.888889,24,0.2,2,0.727273,0.8,0.761905,0.838889,0.675676,0.090418,0.909582,0.324324,0.733415,0.675676,0.672208,0.789535,0.01,0.001,0.01,0,102939,61705,9805,'Number of rules: 49\n',?,?,49
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18,9,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,25,12,0,67.567568,32.432432,0,0.571014,0.13701,0.332697,44.463471,84.890303,80.671785,7534.734357,-7454.062573,2.180319,203.641469,-201.461151,48.294817,1.305265,2190.658916,0.818182,9,0.153846,4,0.846154,22,0.181818,2,0.692308,0.818182,0.75,0.891608,0.675676,0.109161,0.890839,0.324324,0.688254,0.675676,0.665506,0.839654,0.01,0,0.01,0,100203,61705,9805,'Number of rules: 48\n',?,?,48
