@relation pacman.pract1

@attribute pacman_x numeric
@attribute pacman_y numeric
@attribute num_fantasmas numeric
@attribute fantasma1_x numeric
@attribute fantasma1_y numeric
@attribute fantasma2_x numeric
@attribute fantasma2_y numeric
@attribute fantasma3_x numeric
@attribute fantasma3_y numeric
@attribute fantasma4_x numeric
@attribute fantasma4_y numeric
@attribute fantasma1_vivo {True,False}
@attribute fantasma2_vivo {True,False}
@attribute fantasma3_vivo {True,False}
@attribute fantasma4_vivo {True,False}
@attribute fantasma_cercano_x numeric
@attribute fantasma_cercano_y numeric
@attribute dif_puntuacion numeric
@attribute direccion_pacman {West, Stop, East, North, South}

@data
9, 6, 4, 3, 11, 7, 6, 5, 1, 7, 1, True, True, False, False, -2, 0, -1, North
10, 6, 4, 3, 12, 7, 6, 5, 1, 7, 1, True, True, False, False, -3, 0, -1, East
9, 6, 4, 3, 13, 7, 6, 5, 1, 7, 1, True, True, False, False, -2, 0, -1, West
9, 5, 4, 3, 13, 7, 5, 5, 1, 7, 1, True, True, False, False, -2, 0, -1, South
10, 5, 4, 2, 13, 7, 5, 5, 1, 7, 1, True, True, False, False, -3, 0, -1, East
9, 5, 4, 2, 13, 6, 5, 5, 1, 7, 1, True, True, False, False, -3, 0, -1, West
9, 4, 4, 2, 12, 6, 6, 5, 1, 7, 1, True, True, False, False, -3, 2, -1, South
9, 5, 4, 3, 12, 7, 6, 5, 1, 7, 1, True, True, False, False, -2, 1, -1, North
9, 6, 4, 3, 13, 6, 6, 5, 1, 7, 1, True, True, False, False, -3, 0, -1, North
9, 5, 4, 3, 13, 5, 6, 5, 1, 7, 1, True, True, False, False, -4, 1, -1, South
9, 6, 4, 3, 12, 5, 6, 5, 1, 7, 1, True, True, False, False, -4, 0, -1, North
9, 5, 4, 3, 12, 5, 5, 5, 1, 7, 1, True, True, False, False, -4, 0, -1, South
9, 6, 4, 3, 12, 6, 5, 5, 1, 7, 1, True, True, False, False, -3, -1, -1, North
9, 5, 4, 4, 12, 6, 6, 5, 1, 7, 1, True, True, False, False, -3, 1, -1, South
9, 6, 4, 4, 12, 6, 7, 5, 1, 7, 1, True, True, False, False, -3, 1, -1, North
9, 5, 4, 4, 11, 6, 6, 5, 1, 7, 1, True, True, False, False, -3, 1, -1, South
9, 6, 4, 4, 10, 6, 5, 5, 1, 7, 1, True, True, False, False, -3, -1, -1, North
9, 5, 4, 5, 10, 6, 6, 5, 1, 7, 1, True, True, False, False, -3, 1, -1, South
9, 6, 4, 5, 11, 6, 7, 5, 1, 7, 1, True, True, False, False, -3, 1, -1, North
9, 5, 4, 4, 11, 6, 8, 5, 1, 7, 1, True, True, False, False, -3, 3, -1, South
9, 6, 4, 4, 12, 6, 8, 5, 1, 7, 1, True, True, False, False, -3, 2, -1, North
9, 5, 4, 5, 12, 5, 8, 5, 1, 7, 1, True, True, False, False, -4, 3, -1, South
9, 6, 4, 6, 12, 5, 7, 5, 1, 7, 1, True, True, False, False, -4, 1, -1, North
9, 5, 4, 7, 12, 5, 6, 5, 1, 7, 1, True, True, False, False, -4, 1, -1, South
9, 6, 4, 7, 12, 4, 6, 5, 1, 7, 1, True, True, False, False, -5, 0, -1, North
10, 6, 4, 7, 13, 4, 6, 5, 1, 7, 1, True, True, False, False, -6, 0, -1, East
9, 6, 4, 7, 13, 4, 7, 5, 1, 7, 1, True, True, False, False, -5, 1, -1, West
9, 5, 4, 7, 12, 4, 7, 5, 1, 7, 1, True, True, False, False, -5, 2, -1, South
9, 6, 4, 7, 12, 5, 7, 5, 1, 7, 1, True, True, False, False, -4, 1, -1, North
10, 6, 4, 7, 13, 5, 6, 5, 1, 7, 1, True, True, False, False, -5, 0, -1, East
9, 6, 4, 6, 13, 5, 6, 5, 1, 7, 1, True, True, False, False, -4, 0, -1, West
9, 5, 4, 5, 13, 4, 6, 5, 1, 7, 1, True, True, False, False, -5, 1, -1, South
9, 6, 4, 5, 13, 4, 6, 5, 1, 7, 1, True, True, False, False, -5, 0, -1, North
10, 6, 4, 4, 13, 3, 6, 5, 1, 7, 1, True, True, False, False, -7, 0, -1, East
9, 6, 4, 4, 13, 3, 6, 5, 1, 7, 1, True, True, False, False, -6, 0, -1, West
10, 6, 4, 3, 13, 3, 6, 5, 1, 7, 1, True, True, False, False, -7, 0, -1, East
9, 6, 4, 3, 13, 3, 5, 5, 1, 7, 1, True, True, False, False, -6, -1, -1, West
9, 5, 4, 3, 12, 3, 4, 5, 1, 7, 1, True, True, False, False, -6, -1, -1, South
9, 4, 4, 3, 12, 2, 4, 5, 1, 7, 1, True, True, False, False, -7, 0, -1, South
9, 5, 4, 3, 13, 3, 4, 5, 1, 7, 1, True, True, False, False, -6, -1, -1, North
9, 4, 4, 3, 13, 4, 4, 5, 1, 7, 1, True, True, False, False, -5, 0, -1, South
9, 5, 4, 3, 13, 4, 3, 5, 1, 7, 1, True, True, False, False, -5, -2, -1, North
9, 4, 4, 3, 13, 5, 3, 5, 1, 7, 1, True, True, False, False, -4, -1, -1, South
9, 3, 4, 2, 13, 5, 3, 5, 1, 7, 1, True, True, False, False, -4, 0, -1, South
8, 3, 4, 3, 13, 6, 3, 5, 1, 7, 1, True, True, False, False, -2, 0, -1, West
7, 3, 4, 2, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, -5, 10, 199, West
6, 3, 4, 3, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, -3, 10, -1, West
5, 3, 4, 2, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, -3, 10, -1, West
4, 3, 4, 2, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, -2, 10, -1, West
3, 3, 4, 2, 12, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 9, -1, West
2, 3, 4, 2, 12, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 9, -1, West
2, 4, 4, 1, 12, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 8, -1, North
1, 4, 4, 1, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 9, -1, West
1, 5, 4, 1, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 8, -1, North
1, 6, 4, 1, 12, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 6, -1, North
1, 7, 4, 1, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 6, -1, North
1, 8, 4, 1, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 5, -1, North
1, 7, 4, 1, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 6, -1, South
1, 8, 4, 1, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 5, -1, North
1, 7, 4, 1, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 6, -1, South
1, 8, 4, 2, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 5, -1, North
2, 8, 4, 3, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 5, -1, East
3, 8, 4, 3, 12, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 4, -1, East
2, 8, 4, 3, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 5, -1, West
3, 8, 4, 4, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 5, -1, East
3, 7, 4, 4, 12, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 5, 99, South
4, 7, 4, 3, 12, 3, 1, 5, 1, 7, 1, True, False, False, False, -1, 5, -1, East
3, 7, 4, 3, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 6, -1, West
3, 8, 4, 4, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 5, -1, North
3, 7, 4, 5, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 2, 6, -1, South
4, 7, 4, 5, 12, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 5, -1, East
5, 7, 4, 5, 12, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 5, -1, East
5, 8, 4, 5, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 5, -1, North
5, 9, 4, 6, 13, 3, 1, 5, 1, 7, 1, True, False, False, False, 1, 4, -1, North
6, 9, 4, 6, 12, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 3, -1, East
6, 10, 4, 6, 11, 3, 1, 5, 1, 7, 1, True, False, False, False, 0, 1, -1, North
1, 18, 4, 5, 9, 11, 3, 17, 6, 25, 13, True, True, True, True, 4, -9, 0, Stop
2, 18, 4, 4, 9, 11, 3, 17, 5, 25, 13, True, True, True, True, 2, -9, -1, East
3, 18, 4, 3, 9, 11, 3, 17, 4, 25, 13, True, True, True, True, 0, -9, -1, East
2, 18, 4, 3, 9, 10, 3, 17, 4, 25, 14, True, True, True, True, 1, -9, -1, West
3, 18, 4, 3, 10, 11, 3, 17, 4, 24, 14, True, True, True, True, 0, -8, -1, East
2, 18, 4, 4, 10, 10, 3, 16, 4, 24, 14, True, True, True, True, 2, -8, -1, West
3, 18, 4, 5, 10, 10, 4, 16, 3, 24, 15, True, True, True, True, 2, -8, -1, East
4, 18, 4, 5, 10, 11, 4, 16, 3, 24, 15, True, True, True, True, 1, -8, -1, East
5, 18, 4, 5, 9, 10, 4, 16, 4, 23, 15, True, True, True, True, 0, -9, -1, East
4, 18, 4, 6, 9, 9, 4, 16, 4, 24, 15, True, True, True, True, 2, -9, -1, West
5, 18, 4, 6, 8, 9, 3, 17, 4, 23, 15, True, True, True, True, 1, -10, -1, East
6, 18, 4, 6, 9, 9, 4, 16, 4, 23, 15, True, True, True, True, 0, -9, -1, East
7, 18, 4, 6, 8, 9, 5, 17, 4, 24, 15, True, True, True, True, -1, -10, -1, East
6, 18, 4, 6, 8, 9, 5, 18, 4, 24, 14, True, True, True, True, 0, -10, -1, West
7, 18, 4, 6, 8, 9, 5, 18, 5, 23, 14, True, True, True, True, -1, -10, -1, East
6, 18, 4, 6, 7, 9, 5, 19, 5, 23, 13, True, True, True, True, 0, -11, -1, West
7, 18, 4, 6, 7, 9, 6, 18, 5, 23, 13, True, True, True, True, -1, -11, -1, East
6, 18, 4, 6, 6, 8, 6, 17, 5, 22, 13, True, True, True, True, 0, -12, -1, West
7, 18, 4, 6, 6, 8, 7, 17, 5, 22, 14, True, True, True, True, 1, -11, -1, East
8, 18, 4, 5, 6, 8, 7, 17, 4, 22, 13, True, True, True, True, 0, -11, -1, East
9, 18, 4, 5, 5, 9, 7, 16, 4, 22, 13, True, True, True, True, 0, -11, -1, East
10, 18, 4, 5, 5, 9, 6, 16, 3, 23, 13, True, True, True, True, -1, -12, -1, East
9, 18, 4, 5, 4, 8, 6, 16, 4, 22, 13, True, True, True, True, -1, -12, -1, West
8, 18, 4, 4, 4, 8, 6, 16, 4, 22, 13, True, True, True, True, 0, -12, -1, West
9, 18, 4, 4, 5, 8, 5, 16, 3, 22, 14, True, True, True, True, -1, -13, -1, East
8, 18, 4, 4, 6, 8, 5, 16, 3, 22, 14, True, True, True, True, 0, -13, -1, West
7, 18, 4, 4, 6, 8, 5, 15, 3, 23, 14, True, True, True, True, 1, -13, -1, West
8, 18, 4, 4, 6, 9, 5, 14, 3, 23, 15, True, True, True, True, 1, -13, -1, East
9, 18, 4, 5, 6, 9, 5, 14, 4, 24, 15, True, True, True, True, 0, -13, -1, East
10, 18, 4, 6, 6, 9, 6, 14, 3, 24, 16, True, True, True, True, -1, -12, -1, East
9, 18, 4, 5, 6, 9, 7, 14, 3, 24, 16, True, True, True, True, 0, -11, -1, West
10, 18, 4, 5, 5, 8, 7, 14, 4, 25, 16, True, True, True, True, -2, -11, -1, East
9, 18, 4, 5, 5, 9, 7, 14, 3, 25, 16, True, True, True, True, 0, -11, -1, West
8, 18, 4, 5, 6, 9, 8, 15, 3, 25, 16, True, True, True, True, 1, -10, -1, West
9, 18, 4, 5, 5, 10, 8, 16, 3, 24, 16, True, True, True, True, 1, -10, -1, East
10, 18, 4, 4, 5, 10, 9, 16, 4, 25, 16, True, True, True, True, 0, -9, -1, East
9, 18, 4, 4, 4, 10, 8, 17, 4, 25, 16, True, True, True, True, 1, -10, -1, West
10, 18, 4, 4, 5, 9, 8, 17, 3, 25, 15, True, True, True, True, -1, -10, -1, East
9, 18, 4, 5, 5, 9, 7, 18, 3, 25, 16, True, True, True, True, 0, -11, -1, West
10, 18, 4, 5, 5, 8, 7, 19, 3, 25, 16, True, True, True, True, -2, -11, -1, East
9, 18, 4, 4, 5, 8, 8, 19, 3, 25, 17, True, True, True, True, -1, -10, -1, West
8, 18, 4, 5, 5, 8, 8, 20, 3, 25, 16, True, True, True, True, 0, -10, -1, West
7, 18, 4, 5, 4, 9, 8, 20, 3, 24, 16, True, True, True, True, 2, -10, -1, West
8, 18, 4, 5, 4, 8, 8, 19, 3, 23, 16, True, True, True, True, 0, -10, -1, East
7, 18, 4, 4, 4, 8, 8, 19, 4, 23, 16, True, True, True, True, 1, -10, -1, West
8, 18, 4, 3, 4, 9, 8, 19, 3, 24, 16, True, True, True, True, 1, -10, -1, East
9, 18, 4, 3, 3, 9, 9, 19, 3, 24, 16, True, True, True, True, 0, -9, -1, East
8, 18, 4, 2, 3, 8, 9, 18, 3, 25, 16, True, True, True, True, 0, -9, -1, West
9, 18, 4, 3, 3, 9, 9, 17, 3, 25, 16, True, True, True, True, 0, -9, -1, East
8, 18, 4, 4, 3, 9, 10, 17, 4, 24, 16, True, True, True, True, 1, -8, -1, West
9, 18, 4, 3, 3, 9, 10, 17, 4, 25, 16, True, True, True, True, 0, -8, -1, East
8, 18, 4, 4, 3, 8, 10, 16, 4, 24, 16, True, True, True, True, 0, -8, -1, West
7, 18, 4, 5, 3, 8, 9, 16, 4, 25, 16, True, True, True, True, 1, -9, -1, West
8, 18, 4, 5, 3, 8, 10, 16, 3, 25, 16, True, True, True, True, 0, -8, -1, East
9, 18, 4, 4, 3, 8, 9, 15, 3, 25, 16, True, True, True, True, -1, -9, -1, East
8, 18, 4, 4, 3, 8, 10, 16, 3, 24, 16, True, True, True, True, 0, -8, -1, West
7, 18, 4, 4, 4, 8, 10, 15, 3, 24, 16, True, True, True, True, 1, -8, -1, West
8, 18, 4, 4, 5, 9, 10, 15, 4, 25, 16, True, True, True, True, 1, -8, -1, East
9, 18, 4, 4, 5, 8, 10, 14, 4, 25, 16, True, True, True, True, -1, -8, -1, East
8, 18, 4, 5, 5, 9, 10, 14, 4, 25, 17, True, True, True, True, 1, -8, -1, West
9, 18, 4, 4, 5, 8, 10, 14, 4, 25, 18, True, True, True, True, -1, -8, -1, East
8, 18, 4, 4, 6, 8, 11, 13, 4, 24, 18, True, True, True, True, 0, -7, -1, West
7, 18, 4, 4, 5, 8, 12, 14, 4, 24, 18, True, True, True, True, 1, -6, -1, West
8, 18, 4, 3, 5, 8, 13, 13, 4, 25, 18, True, True, True, True, 0, -5, -1, East
9, 18, 4, 3, 4, 8, 14, 14, 4, 25, 18, True, True, True, True, -1, -4, -1, East
8, 18, 4, 3, 3, 8, 13, 13, 4, 25, 18, True, True, True, True, 0, -5, -1, West
7, 18, 4, 3, 3, 8, 13, 13, 5, 24, 18, True, True, True, True, 1, -5, -1, West
8, 18, 4, 4, 3, 9, 13, 13, 6, 24, 18, True, True, True, True, 1, -5, -1, East
9, 18, 4, 4, 4, 8, 13, 14, 6, 25, 18, True, True, True, True, -1, -5, -1, East
8, 18, 4, 4, 3, 8, 12, 14, 5, 25, 17, True, True, True, True, 0, -6, -1, West
9, 18, 4, 4, 3, 8, 11, 14, 5, 25, 17, True, True, True, True, -1, -7, -1, East
8, 18, 4, 5, 3, 8, 12, 13, 5, 25, 17, True, True, True, True, 0, -6, -1, West
9, 18, 4, 5, 4, 8, 11, 13, 4, 25, 17, True, True, True, True, -1, -7, -1, East
8, 18, 4, 4, 4, 8, 10, 13, 5, 25, 18, True, True, True, True, 0, -8, -1, West
9, 18, 4, 5, 4, 8, 11, 14, 5, 25, 18, True, True, True, True, -1, -7, -1, East
8, 18, 4, 4, 4, 8, 11, 14, 6, 24, 18, True, True, True, True, 0, -7, -1, West
7, 18, 4, 4, 4, 8, 12, 14, 7, 24, 18, True, True, True, True, 1, -6, -1, West
8, 18, 4, 4, 5, 8, 13, 14, 7, 23, 18, True, True, True, True, 0, -5, -1, East
9, 18, 4, 4, 4, 8, 14, 13, 7, 24, 18, True, True, True, True, -1, -4, -1, East
8, 18, 4, 3, 4, 9, 14, 14, 7, 25, 18, True, True, True, True, 1, -4, -1, West
9, 18, 4, 3, 5, 8, 14, 14, 6, 25, 17, True, True, True, True, -1, -4, -1, East
8, 18, 4, 3, 5, 8, 13, 14, 6, 25, 17, True, True, True, True, 0, -5, -1, West
7, 18, 4, 3, 6, 8, 14, 14, 6, 25, 16, True, True, True, True, 1, -4, -1, West
8, 18, 4, 3, 5, 8, 14, 14, 5, 25, 16, True, True, True, True, 0, -4, -1, East
7, 18, 4, 3, 5, 8, 15, 13, 5, 25, 15, True, True, True, True, 1, -3, -1, West
8, 18, 4, 3, 6, 9, 15, 14, 5, 25, 14, True, True, True, True, 1, -3, -1, East
9, 18, 4, 3, 7, 9, 16, 14, 4, 25, 15, True, True, True, True, 0, -2, -1, East
10, 18, 4, 3, 6, 9, 15, 14, 5, 24, 15, True, True, True, True, -1, -3, -1, East
9, 18, 4, 2, 6, 9, 14, 14, 4, 24, 14, True, True, True, True, 0, -4, -1, West
8, 18, 4, 1, 6, 9, 15, 14, 3, 25, 14, True, True, True, True, 1, -3, -1, West
9, 18, 4, 2, 6, 8, 15, 14, 4, 24, 14, True, True, True, True, -1, -3, -1, East
8, 18, 4, 2, 5, 9, 15, 14, 4, 24, 15, True, True, True, True, 1, -3, -1, West
9, 18, 4, 2, 6, 9, 14, 13, 4, 24, 16, True, True, True, True, 0, -4, -1, East
8, 18, 4, 1, 6, 10, 14, 13, 5, 25, 16, True, True, True, True, 2, -4, -1, West
9, 18, 4, 1, 7, 10, 13, 13, 5, 24, 16, True, True, True, True, 1, -5, -1, East
10, 18, 4, 1, 6, 10, 14, 14, 5, 24, 15, True, True, True, True, 0, -4, -1, East
9, 18, 4, 2, 6, 10, 13, 14, 6, 24, 15, True, True, True, True, 1, -5, -1, West
10, 18, 4, 3, 6, 10, 13, 14, 7, 23, 15, True, True, True, True, 0, -5, -1, East
9, 18, 4, 4, 6, 9, 13, 13, 7, 23, 16, True, True, True, True, 0, -5, -1, West
8, 18, 4, 3, 6, 10, 13, 13, 8, 23, 16, True, True, True, True, 2, -5, -1, West
9, 18, 4, 3, 5, 10, 14, 13, 7, 24, 16, True, True, True, True, 1, -4, -1, East
10, 18, 4, 4, 5, 10, 14, 13, 7, 24, 15, True, True, True, True, 0, -4, -1, East
9, 18, 4, 4, 4, 10, 14, 14, 7, 25, 15, True, True, True, True, 1, -4, -1, West
10, 18, 4, 4, 4, 10, 13, 14, 7, 25, 15, True, True, True, True, 0, -5, -1, East
9, 18, 4, 4, 4, 10, 13, 13, 7, 25, 14, True, True, True, True, 1, -5, -1, West
10, 18, 4, 5, 4, 9, 13, 14, 7, 24, 14, True, True, True, True, -1, -5, -1, East
9, 18, 4, 4, 4, 9, 14, 14, 8, 25, 14, True, True, True, True, 0, -4, -1, West
10, 18, 4, 4, 5, 8, 14, 13, 8, 25, 13, True, True, True, True, -2, -4, -1, East
9, 18, 4, 3, 5, 7, 14, 13, 8, 25, 14, True, True, True, True, -2, -4, -1, West
8, 18, 4, 3, 6, 6, 14, 13, 8, 24, 14, True, True, True, True, -2, -4, -1, West
7, 18, 4, 2, 6, 6, 14, 14, 8, 23, 14, True, True, True, True, -1, -4, -1, West
6, 18, 4, 2, 6, 7, 14, 14, 9, 23, 13, True, True, True, True, 1, -4, -1, West
7, 18, 4, 3, 6, 6, 14, 14, 8, 23, 14, True, True, True, True, -1, -4, -1, East
6, 18, 4, 4, 6, 7, 14, 15, 8, 24, 14, True, True, True, True, 1, -4, -1, West
7, 18, 4, 5, 6, 8, 14, 16, 8, 23, 14, True, True, True, True, 1, -4, -1, East
8, 18, 4, 6, 6, 9, 14, 15, 8, 23, 13, True, True, True, True, 1, -4, -1, East
9, 18, 4, 7, 6, 9, 14, 14, 8, 23, 14, True, True, True, True, 0, -4, -1, East
10, 18, 4, 7, 6, 8, 14, 14, 7, 23, 15, True, True, True, True, -2, -4, -1, East
9, 18, 4, 8, 6, 8, 14, 14, 7, 23, 15, True, True, True, True, -1, -4, -1, West
8, 18, 4, 8, 7, 8, 15, 14, 6, 23, 15, True, True, True, True, 0, -3, -1, West
9, 18, 4, 8, 8, 9, 15, 15, 6, 24, 15, True, True, True, True, 0, -3, -1, East
10, 18, 4, 8, 8, 9, 15, 16, 6, 24, 15, True, True, True, True, -1, -3, -1, East
9, 18, 4, 8, 7, 9, 15, 16, 6, 23, 15, True, True, True, True, 0, -3, -1, West
10, 18, 4, 9, 7, 8, 15, 16, 6, 23, 14, True, True, True, True, -2, -3, -1, East
9, 18, 4, 9, 8, 8, 14, 15, 6, 23, 14, True, True, True, True, -1, -4, -1, West
8, 18, 4, 9, 9, 8, 15, 14, 6, 24, 14, True, True, True, True, 0, -3, -1, West
9, 18, 4, 9, 9, 7, 15, 15, 6, 24, 15, True, True, True, True, -2, -3, -1, East
8, 18, 4, 8, 9, 6, 15, 16, 6, 24, 15, True, True, True, True, -2, -3, -1, West
7, 18, 4, 8, 10, 7, 15, 15, 6, 24, 15, True, True, True, True, 0, -3, -1, West
8, 18, 4, 8, 10, 7, 14, 15, 6, 24, 16, True, True, True, True, -1, -4, -1, East
7, 18, 4, 8, 10, 6, 14, 15, 6, 24, 16, True, True, True, True, -1, -4, -1, West
6, 18, 4, 8, 10, 7, 14, 14, 6, 25, 16, True, True, True, True, 1, -4, -1, West
7, 18, 4, 8, 11, 8, 14, 13, 6, 25, 16, True, True, True, True, 1, -4, -1, East
8, 18, 4, 8, 10, 8, 14, 13, 6, 25, 17, True, True, True, True, 0, -4, -1, East
7, 18, 4, 8, 11, 8, 15, 13, 5, 25, 18, True, True, True, True, 1, -3, -1, West
8, 18, 4, 8, 12, 9, 15, 13, 4, 24, 18, True, True, True, True, 1, -3, -1, East
9, 18, 4, 8, 13, 9, 14, 14, 4, 23, 18, True, True, True, True, 0, -4, -1, East
8, 18, 4, 8, 13, 9, 13, 15, 4, 24, 18, True, True, True, True, 0, -5, -1, West
7, 18, 4, 8, 12, 8, 13, 16, 4, 24, 18, True, True, True, True, 1, -5, -1, West
8, 18, 4, 8, 11, 8, 14, 17, 4, 23, 18, True, True, True, True, 0, -4, -1, East
7, 18, 4, 9, 11, 8, 14, 17, 5, 23, 18, True, True, True, True, 1, -4, -1, West
8, 18, 4, 9, 10, 8, 15, 17, 6, 22, 18, True, True, True, True, 0, -3, -1, East
9, 18, 4, 9, 11, 8, 15, 16, 6, 22, 18, True, True, True, True, -1, -3, -1, East
8, 18, 4, 10, 11, 9, 15, 17, 6, 22, 18, True, True, True, True, 1, -3, -1, West
9, 18, 4, 10, 10, 9, 14, 16, 6, 23, 18, True, True, True, True, 0, -4, -1, East
10, 18, 4, 10, 10, 9, 13, 16, 6, 24, 18, True, True, True, True, -1, -5, -1, East
9, 18, 4, 10, 9, 9, 13, 16, 6, 25, 18, True, True, True, True, 0, -5, -1, West
8, 18, 4, 10, 9, 9, 12, 17, 6, 25, 18, True, True, True, True, 1, -6, -1, West
9, 18, 4, 10, 8, 9, 12, 16, 6, 24, 18, True, True, True, True, 0, -6, -1, East
8, 18, 4, 11, 8, 10, 12, 15, 6, 24, 18, True, True, True, True, 2, -6, -1, West
9, 18, 4, 11, 7, 10, 13, 15, 6, 24, 18, True, True, True, True, 1, -5, -1, East
10, 18, 4, 11, 7, 10, 13, 15, 6, 24, 18, True, True, True, True, 0, -5, -1, East
9, 18, 4, 11, 6, 10, 14, 16, 6, 23, 18, True, True, True, True, 1, -4, -1, West
10, 18, 4, 11, 6, 10, 14, 16, 6, 23, 18, True, True, True, True, 0, -4, -1, East
9, 18, 4, 11, 5, 10, 15, 17, 6, 23, 18, True, True, True, True, 1, -3, -1, West
10, 18, 4, 10, 5, 10, 16, 17, 6, 23, 18, True, True, True, True, 0, -2, -1, East
9, 18, 4, 10, 5, 10, 16, 16, 6, 23, 18, True, True, True, True, 1, -2, -1, West
10, 18, 4, 11, 5, 9, 16, 17, 6, 22, 18, True, True, True, True, -1, -2, -1, East
9, 18, 4, 11, 4, 9, 15, 17, 5, 21, 18, True, True, True, True, 0, -3, -1, West
8, 18, 4, 11, 4, 8, 15, 17, 4, 22, 18, True, True, True, True, 0, -3, -1, West
9, 18, 4, 11, 5, 8, 14, 16, 4, 21, 18, True, True, True, True, -1, -4, -1, East
8, 18, 4, 11, 4, 9, 14, 15, 4, 21, 17, True, True, True, True, 1, -4, -1, West
9, 18, 4, 11, 5, 10, 14, 16, 4, 21, 18, True, True, True, True, 1, -4, -1, East
10, 18, 4, 10, 5, 10, 15, 16, 4, 21, 18, True, True, True, True, 0, -3, -1, East
11, 18, 4, 10, 6, 10, 14, 16, 3, 21, 17, True, True, True, True, -1, -4, -1, East
10, 18, 4, 9, 6, 9, 14, 15, 3, 21, 18, True, True, True, True, -1, -4, -1, West
9, 18, 4, 10, 6, 8, 14, 16, 3, 21, 17, True, True, True, True, -1, -4, -1, West
8, 18, 4, 10, 5, 8, 13, 17, 3, 21, 17, True, True, True, True, 0, -5, -1, West
7, 18, 4, 10, 6, 8, 14, 16, 3, 21, 16, True, True, True, True, 1, -4, -1, West
8, 18, 4, 9, 6, 9, 14, 16, 3, 21, 16, True, True, True, True, 1, -4, -1, East
9, 18, 4, 10, 6, 9, 15, 16, 4, 20, 16, True, True, True, True, 0, -3, -1, East
8, 18, 4, 10, 5, 9, 16, 16, 3, 20, 17, True, True, True, True, 1, -2, -1, West
9, 18, 4, 10, 6, 9, 16, 16, 3, 19, 17, True, True, True, True, 0, -2, -1, East
10, 18, 4, 11, 6, 10, 16, 15, 3, 19, 18, True, True, True, True, 0, -2, -1, East
11, 18, 4, 10, 6, 9, 16, 15, 3, 19, 18, True, True, True, True, -2, -2, -1, East
10, 18, 4, 10, 7, 9, 16, 14, 3, 19, 18, True, True, True, True, -1, -2, -1, West
9, 18, 4, 10, 8, 10, 16, 14, 4, 18, 18, True, True, True, True, 1, -2, -1, West
10, 18, 4, 10, 8, 10, 15, 14, 5, 18, 17, True, True, True, True, 0, -3, -1, East
11, 18, 4, 10, 9, 10, 16, 14, 5, 19, 17, True, True, True, True, -1, -2, -1, East
10, 18, 4, 9, 9, 10, 15, 14, 5, 19, 18, True, True, True, True, 0, -3, -1, West
11, 18, 4, 9, 8, 11, 15, 14, 5, 20, 18, True, True, True, True, 0, -3, -1, East
10, 18, 4, 9, 8, 10, 15, 14, 4, 19, 18, True, True, True, True, 0, -3, -1, West
9, 18, 4, 10, 8, 9, 15, 15, 4, 19, 18, True, True, True, True, 0, -3, -1, West
8, 18, 4, 10, 9, 10, 15, 16, 4, 18, 18, True, True, True, True, 2, -3, -1, West
9, 18, 4, 10, 10, 11, 15, 16, 4, 18, 18, True, True, True, True, 2, -3, -1, East
10, 18, 4, 11, 10, 11, 16, 15, 4, 19, 18, True, True, True, True, 1, -2, -1, East
11, 18, 4, 11, 10, 11, 16, 14, 4, 19, 18, True, True, True, True, 0, -2, -1, East
10, 18, 4, 11, 11, 11, 16, 14, 5, 19, 17, True, True, True, True, 1, -2, -1, West
11, 18, 4, 11, 10, 11, 16, 14, 5, 19, 18, True, True, True, True, 0, -2, -1, East
12, 18, 4, 11, 10, 11, 16, 13, 5, 18, 18, True, True, True, True, -1, -2, -1, East
11, 18, 4, 10, 10, 11, 16, 13, 6, 18, 18, True, True, True, True, 0, -2, -1, West
12, 18, 4, 10, 10, 11, 15, 13, 7, 18, 17, True, True, True, True, -1, -3, -1, East
